Category	Gene	Transcript	Gene Category	Transcript Size	Transcript Category	Transcript Rfam family	Transcript GO	Gene GO	GO (Guilt by association)
Accessory	OG688294	CP74-2005_k25_TRINITY_DN17388_c0_g2_i2	lncRNA	557.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG688294	QN05-1509_k31_TRINITY_DN8929_c2_g1_i4	lncRNA	666.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG688294	QN05-1509_k31_TRINITY_DN8929_c2_g1_i1	lncRNA	559.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG688294	ROC20_k25_TRINITY_DN162171_c0_g1_i3	lncRNA	586.0	lncRNA				GO:0045736,GO:1904030,GO:0051090,GO:0006071,GO:0019400,GO:0051348,GO:0006469,GO:0033673,GO:0071901,GO:1902074,GO:0002229,GO:0002239,GO:0046901,GO:0048507,GO:0015074,GO:0001933,GO:0009860,GO:0036294,GO:0042326,GO:0071453,GO:0071456,GO:0042221,GO:0010117,GO:0002182,GO:0046900,GO:0042744,GO:2000280,GO:0010563,GO:0045936,GO:0072593,GO:0016441,GO:0048589,GO:0006646,GO:0046337,GO:0010073,GO:0031425,GO:0046903,GO:0009735,GO:0010014,GO:0010821,GO:0019320,GO:0030388,GO:0032351,GO:0032353,GO:0040034,GO:0042276,GO:0043434,GO:0043446,GO:0043447,GO:0046786,GO:0048506,GO:0048510,GO:0051091,GO:0090421,GO:0098609,GO:0006658,GO:0006659,GO:0051338,GO:0009396,GO:0009846,GO:0017182,GO:0017183,GO:0030091,GO:1900247,GO:0055067,GO:0051239,GO:0009200,GO:0016032,GO:0062014,GO:0097503,GO:0042398,GO:0042325,GO:0051187,GO:0001101,GO:0090567,GO:2000026,GO:0009908,GO:0097305,GO:0042743,GO:0048509,GO:0043549,GO:1902600,GO:0009636,GO:2001023,GO:0006566,GO:0009088,GO:0035725,GO:0050793,GO:0006549,GO:0009097,GO:0030422,GO:1901700,GO:0015718,GO:0009736,GO:0071368,GO:0009826,GO:0035194,GO:0042559,GO:0060560
Accessory	OG690012	GXU-34176_k25_TRINITY_DN19805_c0_g2_i1	lncRNA	520.0	lncRNA				GO:0010048,GO:0006836,GO:0009218,GO:0009220,GO:0061025,GO:0071407,GO:0015713,GO:0042873,GO:0006222,GO:0009173,GO:0009174,GO:0046049,GO:0051570,GO:0016925,GO:0070897,GO:0071577,GO:0015914,GO:0006091,GO:0019432,GO:0006829,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0010584,GO:0031118,GO:0034330,GO:0044205,GO:0048564,GO:0051567,GO:1900055,GO:0006241,GO:0009208,GO:0009209,GO:0035601,GO:0046036,GO:0046460,GO:0046463,GO:0006448,GO:0006743,GO:0006744,GO:0006641,GO:0009147,GO:0009148
Accessory	OG690012	QN05-1743_k31_TRINITY_DN13738_c0_g1_i8	lncRNA	548.0	lncRNA				GO:0010048,GO:0006836,GO:0009218,GO:0009220,GO:0061025,GO:0071407,GO:0015713,GO:0042873,GO:0006222,GO:0009173,GO:0009174,GO:0046049,GO:0051570,GO:0016925,GO:0070897,GO:0071577,GO:0015914,GO:0006091,GO:0019432,GO:0006829,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0010584,GO:0031118,GO:0034330,GO:0044205,GO:0048564,GO:0051567,GO:1900055,GO:0006241,GO:0009208,GO:0009209,GO:0035601,GO:0046036,GO:0046460,GO:0046463,GO:0006448,GO:0006743,GO:0006744,GO:0006641,GO:0009147,GO:0009148
Accessory	OG696483	KQB07-23990_k31_TRINITY_DN16489_c1_g2_i1	lncRNA	856.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG696483	Q200_k25_TRINITY_DN14116_c0_g2_i1	lncRNA	737.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG696483	Q200_k31_TRINITY_DN56362_c0_g2_i1	lncRNA	784.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG696483	QBYN04-26041_k31_TRINITY_DN1370_c1_g1_i1	lncRNA	912.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG696483	QBYN04-26041_k25_TRINITY_DN44783_c0_g1_i1	lncRNA	716.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG696483	ROC20_k25_TRINITY_DN166730_c0_g1_i1	lncRNA	773.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG697616	LCP85-384_k31_TRINITY_DN30398_c1_g2_i1	lncRNA	1226.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG697616	ROC20_k31_TRINITY_DN180695_c0_g3_i7	lncRNA	1310.0	lncRNA				GO:0006546,GO:0019464,GO:0021549,GO:0021575,GO:0021587,GO:0021680,GO:0021692,GO:0021695,GO:0021696,GO:0022037,GO:0030902,GO:0031441,GO:0034486,GO:0042135,GO:0090414,GO:1900363,GO:1900364,GO:0046855,GO:0071545,GO:0046174,GO:0046838,GO:0046164,GO:1901616,GO:0007417,GO:0007420,GO:0009071,GO:0031440,GO:0050686,GO:0060322,GO:0016108,GO:0016116,GO:0006730,GO:0034219,GO:0043647,GO:0000304,GO:0010270,GO:0010343,GO:0010413,GO:0010417,GO:0071452,GO:0071494,GO:0080112,GO:0080113,GO:0097468,GO:0007399,GO:0010028,GO:0010081,GO:0010450,GO:0036473,GO:0072318,GO:0072319,GO:0051017,GO:0061572,GO:0046434
Accessory	OG700194	Co06022_k25_TRINITY_DN5960_c1_g1_i4	lncRNA	995.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG700194	Q200_k31_TRINITY_DN7529_c0_g1_i6	lncRNA	874.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG700194	QC02-402_k25_TRINITY_DN2763_c0_g1_i11	lncRNA	982.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
Accessory	OG707733	GN18_k31_TRINITY_DN49957_c0_g1_i1	lncRNA	715.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Accessory	OG707733	KQB09-23137_k31_TRINITY_DN5559_c0_g2_i1	lncRNA	733.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Accessory	OG707733	QN05-1460_k31_TRINITY_DN3693_c0_g2_i1	lncRNA	889.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Accessory	OG707733	QN05-1460_k31_TRINITY_DN3693_c0_g2_i3	lncRNA	857.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Exclusive	OG70952	ROC20_k31_TRINITY_DN68340_c0_g2_i1	lncRNA	940.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Exclusive	OG70952	ROC20_k25_TRINITY_DN48068_c0_g1_i11	lncRNA	774.0	lncRNA				GO:0009664,GO:0000019,GO:0006805,GO:0009821,GO:0010555,GO:0033075,GO:0033076,GO:0045951,GO:0071272,GO:0071466,GO:0080110,GO:0097295,GO:1901376,GO:1901378,GO:2000014,GO:0006558,GO:1902221,GO:0071951,GO:0009646,GO:0010584,GO:0019988,GO:0009298,GO:0009685,GO:0006312,GO:0007023,GO:0009410,GO:0010241,GO:0033331,GO:0042335,GO:0045911,GO:0009555,GO:0030041,GO:0030833,GO:0032271,GO:0006559,GO:1902222,GO:0008064,GO:0030832,GO:0110053,GO:1902903,GO:0009642,GO:0000028,GO:0010208,GO:0018215,GO:0019673,GO:1990937,GO:0032956,GO:0043254,GO:0008154,GO:0009072,GO:0006490,GO:0009095,GO:0010411,GO:0046271,GO:0046274,GO:0032970,GO:0001505,GO:0006122,GO:0042133,GO:0070972,GO:0009443,GO:0009960,GO:0048646,GO:0048229
Accessory	OG711171	GT96-167_k25_TRINITY_DN26873_c2_g2_i1	lncRNA	591.0	lncRNA				GO:0019684,GO:0009416,GO:0007166,GO:0009314,GO:0015979,GO:0009687,GO:0042439,GO:0043288,GO:0070291,GO:0009765,GO:0016106,GO:0050779,GO:0061157,GO:0015977,GO:1902644,GO:0050896,GO:0061014,GO:0031331,GO:0006714,GO:0009267,GO:0006952,GO:0009411,GO:0007165,GO:0009896,GO:0006099,GO:1903313,GO:0009650,GO:0009768,GO:0052863,GO:0052865,GO:0006563,GO:0016036,GO:0051443,GO:0023052,GO:0009304,GO:0009688,GO:0010115,GO:0010116,GO:0042148,GO:0042797,GO:0043289,GO:1901998,GO:1902645,GO:1902930,GO:1902932,GO:1905613,GO:1905615,GO:0009070,GO:0034502,GO:0048639,GO:0007154,GO:0009767,GO:0018205,GO:0010114,GO:0031398,GO:0051438,GO:0045116,GO:0097428,GO:0006091,GO:0051716,GO:0019722,GO:0019932,GO:0010638,GO:0031396,GO:0031329,GO:0051173,GO:0043488,GO:0019725,GO:0042594,GO:0009639,GO:1903322,GO:0031325,GO:0006545,GO:0010223,GO:0010304,GO:0010346,GO:0019264,GO:0031297,GO:0080186,GO:0006290,GO:1903320,GO:0017148,GO:0043487,GO:0051094,GO:0048518,GO:0034314,GO:0000288,GO:0006479,GO:0008213
Accessory	OG711171	KQ08-2850_k25_TRINITY_DN34039_c0_g1_i3	lncRNA	550.0	lncRNA				GO:0019684,GO:0009416,GO:0007166,GO:0009314,GO:0015979,GO:0009687,GO:0042439,GO:0043288,GO:0070291,GO:0009765,GO:0016106,GO:0050779,GO:0061157,GO:0015977,GO:1902644,GO:0050896,GO:0061014,GO:0031331,GO:0006714,GO:0009267,GO:0006952,GO:0009411,GO:0007165,GO:0009896,GO:0006099,GO:1903313,GO:0009650,GO:0009768,GO:0052863,GO:0052865,GO:0006563,GO:0016036,GO:0051443,GO:0023052,GO:0009304,GO:0009688,GO:0010115,GO:0010116,GO:0042148,GO:0042797,GO:0043289,GO:1901998,GO:1902645,GO:1902930,GO:1902932,GO:1905613,GO:1905615,GO:0009070,GO:0034502,GO:0048639,GO:0007154,GO:0009767,GO:0018205,GO:0010114,GO:0031398,GO:0051438,GO:0045116,GO:0097428,GO:0006091,GO:0051716,GO:0019722,GO:0019932,GO:0010638,GO:0031396,GO:0031329,GO:0051173,GO:0043488,GO:0019725,GO:0042594,GO:0009639,GO:1903322,GO:0031325,GO:0006545,GO:0010223,GO:0010304,GO:0010346,GO:0019264,GO:0031297,GO:0080186,GO:0006290,GO:1903320,GO:0017148,GO:0043487,GO:0051094,GO:0048518,GO:0034314,GO:0000288,GO:0006479,GO:0008213
Exclusive	OG712934	Q200_k25_TRINITY_DN45321_c0_g1_i1	lncRNA	865.0	lncRNA				GO:0006722,GO:0016104,GO:0032456,GO:0006272,GO:0006287,GO:0006297,GO:0045004,GO:0006164,GO:0006271,GO:0022616,GO:0072522,GO:0030029,GO:0007032,GO:0042256,GO:0009152,GO:0032200,GO:0016482,GO:0045022,GO:0098927,GO:0051301,GO:0000481,GO:0006528,GO:0006529,GO:0030050,GO:0031440,GO:0032205,GO:0032211,GO:0051014,GO:0051030,GO:0051972,GO:0051974,GO:0097061,GO:0097064,GO:0099515,GO:0099518,GO:0106027,GO:1904357,GO:2000279,GO:0009201,GO:0009145,GO:0009206,GO:0009260,GO:0006598,GO:0070536,GO:1904356,GO:2000278,GO:0046390,GO:0009142,GO:0019184,GO:0032392,GO:0032508,GO:0006750,GO:0000244,GO:0009310,GO:0042402,GO:0048268,GO:0043647,GO:0009411,GO:0009615,GO:0046174,GO:0000723,GO:0032204,GO:0006828,GO:0071421,GO:0098876,GO:0034660,GO:0051261,GO:0006399,GO:0030048
